SALE_DATE,CATEGORY,SUBCATEGORY,SALES
2016-05-22,PRO EDITION,PRO DEVELOPER,92.700673546
2016-05-22,PRO EDITION,PRO CONSUMER,37.080269419
2016-05-22,ENTERPRISE,ENTERPRISE ADMIN,67.315825249
2016-05-22,ENTERPRISE,ENTERPRISE DEVELOPER,89.754433665
2016-05-22,ENTERPRISE,ENTERPRISE COLLABORATOR,44.877216832
2016-05-22,ENTERPRISE,ENTERPRISE CONSUMER,22.438608416
2016-05-23,PRO EDITION,PRO ADMIN,25.875579312
2016-05-23,PRO EDITION,PRO DEVELOPER,43.125965519
2016-05-23,PRO EDITION,PRO CONSUMER,17.250386208
2016-05-23,ENTERPRISE,ENTERPRISE ADMIN,31.316492616
2016-05-23,ENTERPRISE,ENTERPRISE DEVELOPER,41.755323488
2016-05-23,ENTERPRISE,ENTERPRISE COLLABORATOR,20.877661744
2016-05-23,ENTERPRISE,ENTERPRISE CONSUMER,10.438830872
2016-05-24,PRO EDITION,PRO ADMIN,59.550106593
2016-05-24,PRO EDITION,PRO DEVELOPER,99.250177656
2016-05-24,PRO EDITION,PRO CONSUMER,39.700071062
2016-05-24,ENTERPRISE,ENTERPRISE ADMIN,72.071834641
2016-05-24,ENTERPRISE,ENTERPRISE DEVELOPER,96.095779522
2016-05-24,ENTERPRISE,ENTERPRISE COLLABORATOR,48.047889761
2016-05-24,ENTERPRISE,ENTERPRISE CONSUMER,24.02394488
2016-05-25,PRO EDITION,PRO ADMIN,8.826716307
2016-05-25,PRO EDITION,PRO DEVELOPER,14.711193845
2016-05-25,PRO EDITION,PRO CONSUMER,5.884477538
2016-05-25,ENTERPRISE,ENTERPRISE ADMIN,10.682728789
2016-05-25,ENTERPRISE,ENTERPRISE DEVELOPER,14.243638386
2016-05-25,ENTERPRISE,ENTERPRISE COLLABORATOR,7.121819193
2016-05-25,ENTERPRISE,ENTERPRISE CONSUMER,3.560909596
2016-05-26,PRO EDITION,PRO ADMIN,30.409851387
2016-05-26,PRO EDITION,PRO DEVELOPER,50.683085645
2016-05-26,PRO EDITION,PRO CONSUMER,20.273234258
2016-05-26,ENTERPRISE,ENTERPRISE ADMIN,36.804195761
2016-05-26,ENTERPRISE,ENTERPRISE DEVELOPER,49.072261015
2016-05-26,ENTERPRISE,ENTERPRISE COLLABORATOR,24.536130507
2016-05-26,ENTERPRISE,ENTERPRISE CONSUMER,12.268065254
2016-05-27,PRO EDITION,PRO ADMIN,15.174697213
2016-05-27,PRO EDITION,PRO DEVELOPER,25.291162022
2016-05-27,PRO EDITION,PRO CONSUMER,10.116464809
2016-05-27,ENTERPRISE,ENTERPRISE ADMIN,18.365513193
2016-05-27,ENTERPRISE,ENTERPRISE DEVELOPER,24.487350924
2016-05-27,ENTERPRISE,ENTERPRISE COLLABORATOR,12.243675462
2016-05-27,ENTERPRISE,ENTERPRISE CONSUMER,6.121837731
2016-05-28,PRO EDITION,PRO ADMIN,59.852391398
2016-05-28,PRO EDITION,PRO DEVELOPER,99.753985664
2016-05-28,PRO EDITION,PRO CONSUMER,39.901594266
2016-05-28,ENTERPRISE,ENTERPRISE ADMIN,72.437681518
2016-05-28,ENTERPRISE,ENTERPRISE DEVELOPER,96.583575357
2016-05-28,ENTERPRISE,ENTERPRISE COLLABORATOR,48.291787678
2016-05-28,ENTERPRISE,ENTERPRISE CONSUMER,24.145893839
2016-05-29,PRO EDITION,PRO ADMIN,25.936036273
2016-05-29,PRO EDITION,PRO DEVELOPER,43.226727121
2016-05-29,PRO EDITION,PRO CONSUMER,17.290690848
2016-05-29,ENTERPRISE,ENTERPRISE ADMIN,31.389661991
2016-05-29,ENTERPRISE,ENTERPRISE DEVELOPER,41.852882655
2016-05-29,ENTERPRISE,ENTERPRISE COLLABORATOR,20.926441327
2016-05-29,ENTERPRISE,ENTERPRISE CONSUMER,10.463220664
2016-05-30,PRO EDITION,PRO ADMIN,12.635504851
2016-05-30,PRO EDITION,PRO DEVELOPER,21.059174751
2016-05-30,PRO EDITION,PRO CONSUMER,8.423669901
2016-05-30,ENTERPRISE,ENTERPRISE ADMIN,15.292399432
2016-05-30,ENTERPRISE,ENTERPRISE DEVELOPER,20.389865909
2016-05-30,ENTERPRISE,ENTERPRISE COLLABORATOR,10.194932954
2016-05-30,ENTERPRISE,ENTERPRISE CONSUMER,5.097466477
2016-05-31,PRO EDITION,PRO ADMIN,22.127247729
2016-05-31,PRO EDITION,PRO DEVELOPER,36.878746215
2016-05-31,PRO EDITION,PRO CONSUMER,14.751498486
2016-05-31,ENTERPRISE,ENTERPRISE ADMIN,26.779991349
2016-05-31,ENTERPRISE,ENTERPRISE DEVELOPER,35.706655132
2016-05-31,ENTERPRISE,ENTERPRISE COLLABORATOR,17.853327566
2016-05-31,ENTERPRISE,ENTERPRISE CONSUMER,8.926663783
2016-06-01,PRO EDITION,PRO ADMIN,43.479456482
2016-06-01,PRO EDITION,PRO DEVELOPER,72.465760803
2016-06-01,PRO EDITION,PRO CONSUMER,28.986304321
2016-06-01,ENTERPRISE,ENTERPRISE ADMIN,47.899710698
2016-06-01,ENTERPRISE,ENTERPRISE DEVELOPER,63.866280931
2016-06-01,ENTERPRISE,ENTERPRISE COLLABORATOR,31.933140465
2016-06-01,ENTERPRISE,ENTERPRISE CONSUMER,15.966570233
2016-06-02,PRO EDITION,PRO ADMIN,53.439508187
2016-06-02,PRO EDITION,PRO DEVELOPER,89.065846978
2016-06-02,PRO EDITION,PRO CONSUMER,35.626338791
2016-06-02,ENTERPRISE,ENTERPRISE ADMIN,58.872331651
2016-06-02,ENTERPRISE,ENTERPRISE DEVELOPER,78.496442201
2016-06-02,ENTERPRISE,ENTERPRISE COLLABORATOR,39.248221101
2016-06-02,ENTERPRISE,ENTERPRISE CONSUMER,19.62411055
2016-06-03,PRO EDITION,PRO ADMIN,52.545657393
2016-06-03,PRO EDITION,PRO DEVELOPER,87.576095654
2016-06-03,PRO EDITION,PRO CONSUMER,35.030438262
2016-06-03,ENTERPRISE,ENTERPRISE ADMIN,57.887609258
2016-06-03,ENTERPRISE,ENTERPRISE DEVELOPER,77.18347901
2016-06-03,ENTERPRISE,ENTERPRISE COLLABORATOR,38.591739505
2016-06-03,ENTERPRISE,ENTERPRISE CONSUMER,19.295869753
2016-06-04,PRO EDITION,PRO ADMIN,19.728563954
2016-06-04,PRO EDITION,PRO DEVELOPER,32.880939924
2016-06-04,PRO EDITION,PRO CONSUMER,13.152375969
2016-06-04,ENTERPRISE,ENTERPRISE ADMIN,21.734229964
2016-06-04,ENTERPRISE,ENTERPRISE DEVELOPER,28.978973286
2016-06-04,ENTERPRISE,ENTERPRISE COLLABORATOR,14.489486643
2016-06-04,ENTERPRISE,ENTERPRISE CONSUMER,7.244743321
2016-06-05,PRO EDITION,PRO ADMIN,33.455558291
2016-06-05,PRO EDITION,PRO DEVELOPER,55.759263819
2016-06-05,PRO EDITION,PRO CONSUMER,22.303705528
2016-06-05,ENTERPRISE,ENTERPRISE ADMIN,36.856752431
2016-06-05,ENTERPRISE,ENTERPRISE DEVELOPER,49.142336575
2016-06-05,ENTERPRISE,ENTERPRISE COLLABORATOR,24.571168288
2016-06-05,ENTERPRISE,ENTERPRISE CONSUMER,12.285584144
2016-06-06,PRO EDITION,PRO ADMIN,32.370168041
2016-06-06,PRO EDITION,PRO DEVELOPER,53.950280069
2016-06-06,PRO EDITION,PRO CONSUMER,21.580112028
2016-06-06,ENTERPRISE,ENTERPRISE ADMIN,35.661018097
2016-06-06,ENTERPRISE,ENTERPRISE DEVELOPER,47.548024129
2016-06-06,ENTERPRISE,ENTERPRISE COLLABORATOR,23.774012065
2016-06-06,ENTERPRISE,ENTERPRISE CONSUMER,11.887006032
2016-06-07,PRO EDITION,PRO ADMIN,11.875446264
2016-06-07,PRO EDITION,PRO DEVELOPER,19.792410439
2016-06-07,PRO EDITION,PRO CONSUMER,7.916964176
2016-06-07,ENTERPRISE,ENTERPRISE ADMIN,13.082740367
2016-06-07,ENTERPRISE,ENTERPRISE DEVELOPER,17.443653822
2016-06-07,ENTERPRISE,ENTERPRISE COLLABORATOR,8.721826911
2016-06-07,ENTERPRISE,ENTERPRISE CONSUMER,4.360913456
2016-06-08,PRO EDITION,PRO ADMIN,41.244829496
2016-06-08,PRO EDITION,PRO DEVELOPER,68.741382494
2016-06-08,PRO EDITION,PRO CONSUMER,27.496552998
2016-06-08,ENTERPRISE,ENTERPRISE ADMIN,45.437904715
2016-06-08,ENTERPRISE,ENTERPRISE DEVELOPER,60.583872953
2016-06-08,ENTERPRISE,ENTERPRISE COLLABORATOR,30.291936477
2016-06-08,ENTERPRISE,ENTERPRISE CONSUMER,15.145968238
2016-06-09,PRO EDITION,PRO ADMIN,35.881724732
2016-06-09,PRO EDITION,PRO DEVELOPER,59.802874554
2016-06-09,PRO EDITION,PRO CONSUMER,23.921149821
2016-06-09,ENTERPRISE,ENTERPRISE ADMIN,39.529570356
2016-06-09,ENTERPRISE,ENTERPRISE DEVELOPER,52.706093808
2016-06-09,ENTERPRISE,ENTERPRISE COLLABORATOR,26.353046904
2016-06-09,ENTERPRISE,ENTERPRISE CONSUMER,13.176523452
2016-06-10,PRO EDITION,PRO ADMIN,48.140249908
2016-06-10,PRO EDITION,PRO DEVELOPER,80.233749846
2016-06-10,PRO EDITION,PRO CONSUMER,32.093499938
2016-06-10,ENTERPRISE,ENTERPRISE ADMIN,53.034334605
2016-06-10,ENTERPRISE,ENTERPRISE DEVELOPER,70.712446141
2016-06-10,ENTERPRISE,ENTERPRISE COLLABORATOR,35.35622307
2016-06-10,ENTERPRISE,ENTERPRISE CONSUMER,17.678111535
2016-06-11,PRO EDITION,PRO ADMIN,38.818663056
2016-06-11,PRO EDITION,PRO DEVELOPER,64.697771759
2016-06-11,PRO EDITION,PRO CONSUMER,25.879108704
2016-06-11,ENTERPRISE,ENTERPRISE ADMIN,42.765086791
2016-06-11,ENTERPRISE,ENTERPRISE DEVELOPER,57.020115721
2016-06-11,ENTERPRISE,ENTERPRISE COLLABORATOR,28.51005786
2016-06-11,ENTERPRISE,ENTERPRISE CONSUMER,14.25502893
2016-06-12,PRO EDITION,PRO ADMIN,63.782638803
2016-06-12,PRO EDITION,PRO DEVELOPER,106.304398006
2016-06-12,PRO EDITION,PRO CONSUMER,42.521759202
2016-06-12,ENTERPRISE,ENTERPRISE ADMIN,70.266976487
2016-06-12,ENTERPRISE,ENTERPRISE DEVELOPER,93.689301982
2016-06-12,ENTERPRISE,ENTERPRISE COLLABORATOR,46.844650991
2016-06-12,ENTERPRISE,ENTERPRISE CONSUMER,23.422325496
2016-06-13,PRO EDITION,PRO ADMIN,35.626338791
2016-06-13,PRO EDITION,PRO DEVELOPER,59.377231318
2016-06-13,PRO EDITION,PRO CONSUMER,23.750892527
2016-06-13,ENTERPRISE,ENTERPRISE ADMIN,39.248221101
2016-06-13,ENTERPRISE,ENTERPRISE DEVELOPER,52.330961467
2016-06-13,ENTERPRISE,ENTERPRISE COLLABORATOR,26.165480734
2016-06-13,ENTERPRISE,ENTERPRISE CONSUMER,13.082740367
2016-06-14,PRO EDITION,PRO ADMIN,53.886433584
2016-06-14,PRO EDITION,PRO DEVELOPER,89.810722639
2016-06-14,PRO EDITION,PRO CONSUMER,35.924289056
2016-06-14,ENTERPRISE,ENTERPRISE ADMIN,59.364692847
2016-06-14,ENTERPRISE,ENTERPRISE DEVELOPER,79.152923797
2016-06-14,ENTERPRISE,ENTERPRISE COLLABORATOR,39.576461898
2016-06-14,ENTERPRISE,ENTERPRISE CONSUMER,19.788230949
2016-06-15,PRO EDITION,PRO ADMIN,21.069340145
2016-06-15,PRO EDITION,PRO DEVELOPER,35.115566909
2016-06-15,PRO EDITION,PRO CONSUMER,14.046226764
2016-06-15,ENTERPRISE,ENTERPRISE ADMIN,23.211313554
2016-06-15,ENTERPRISE,ENTERPRISE DEVELOPER,30.948418072
2016-06-15,ENTERPRISE,ENTERPRISE COLLABORATOR,15.474209036
2016-06-15,ENTERPRISE,ENTERPRISE CONSUMER,7.737104518
2016-06-16,PRO EDITION,PRO ADMIN,45.203311584
2016-06-16,PRO EDITION,PRO DEVELOPER,75.338852641
2016-06-16,PRO EDITION,PRO CONSUMER,30.135541056
2016-06-16,ENTERPRISE,ENTERPRISE ADMIN,49.798818171
2016-06-16,ENTERPRISE,ENTERPRISE DEVELOPER,66.398424228
2016-06-16,ENTERPRISE,ENTERPRISE COLLABORATOR,33.199212114
2016-06-16,ENTERPRISE,ENTERPRISE CONSUMER,16.599606057
2016-06-17,PRO EDITION,PRO ADMIN,54.20566601
2016-06-17,PRO EDITION,PRO DEVELOPER,90.342776683
2016-06-17,PRO EDITION,PRO CONSUMER,36.137110673
2016-06-17,ENTERPRISE,ENTERPRISE ADMIN,59.716379416
2016-06-17,ENTERPRISE,ENTERPRISE DEVELOPER,79.621839222
2016-06-17,ENTERPRISE,ENTERPRISE COLLABORATOR,39.810919611
2016-06-17,ENTERPRISE,ENTERPRISE CONSUMER,19.905459805
2016-06-18,PRO EDITION,PRO ADMIN,38.052505232
2016-06-18,PRO EDITION,PRO DEVELOPER,63.420842053
2016-06-18,PRO EDITION,PRO CONSUMER,25.368336821
2016-06-18,ENTERPRISE,ENTERPRISE ADMIN,41.921039025
2016-06-18,ENTERPRISE,ENTERPRISE DEVELOPER,55.8947187
2016-06-18,ENTERPRISE,ENTERPRISE COLLABORATOR,27.94735935
2016-06-18,ENTERPRISE,ENTERPRISE CONSUMER,13.973679675
2016-06-19,PRO EDITION,PRO ADMIN,2.106934015
2016-06-19,PRO EDITION,PRO DEVELOPER,3.511556691
2016-06-19,PRO EDITION,PRO CONSUMER,1.404622676
2016-06-19,ENTERPRISE,ENTERPRISE ADMIN,2.321131355
2016-06-19,ENTERPRISE,ENTERPRISE DEVELOPER,3.094841807
2016-06-19,ENTERPRISE,ENTERPRISE COLLABORATOR,1.547420904
2016-06-19,ENTERPRISE,ENTERPRISE CONSUMER,0.7737104518
2016-06-20,PRO EDITION,PRO ADMIN,6.129262588
2016-06-20,PRO EDITION,PRO DEVELOPER,10.215437646
2016-06-20,PRO EDITION,PRO CONSUMER,4.086175058
2016-06-20,ENTERPRISE,ENTERPRISE ADMIN,6.752382125
2016-06-20,ENTERPRISE,ENTERPRISE DEVELOPER,9.003176166
2016-06-20,ENTERPRISE,ENTERPRISE COLLABORATOR,4.501588083
2016-06-20,ENTERPRISE,ENTERPRISE CONSUMER,2.250794042
2016-06-21,PRO EDITION,PRO ADMIN,49.161793672
2016-06-21,PRO EDITION,PRO DEVELOPER,81.936322787
2016-06-21,PRO EDITION,PRO CONSUMER,32.774529115
2016-06-21,ENTERPRISE,ENTERPRISE ADMIN,54.159731626
2016-06-21,ENTERPRISE,ENTERPRISE DEVELOPER,72.212975502
2016-06-21,ENTERPRISE,ENTERPRISE COLLABORATOR,36.106487751
2016-06-21,ENTERPRISE,ENTERPRISE CONSUMER,18.053243875
2016-06-22,PRO EDITION,PRO ADMIN,11.236981411
2016-06-22,PRO EDITION,PRO DEVELOPER,18.728302351
2016-06-22,PRO EDITION,PRO CONSUMER,7.491320941
2016-06-22,ENTERPRISE,ENTERPRISE ADMIN,12.379367229
2016-06-22,ENTERPRISE,ENTERPRISE DEVELOPER,16.505822972
2016-06-22,ENTERPRISE,ENTERPRISE COLLABORATOR,8.252911486
2016-06-22,ENTERPRISE,ENTERPRISE CONSUMER,4.126455743
2016-06-23,PRO EDITION,PRO ADMIN,1.532315647
2016-06-23,PRO EDITION,PRO DEVELOPER,2.553859412
2016-06-23,PRO EDITION,PRO CONSUMER,1.021543765
2016-06-23,ENTERPRISE,ENTERPRISE ADMIN,1.688095531
2016-06-23,ENTERPRISE,ENTERPRISE DEVELOPER,2.250794042
2016-06-23,ENTERPRISE,ENTERPRISE COLLABORATOR,1.125397021
2016-06-23,ENTERPRISE,ENTERPRISE CONSUMER,0.5626985104
2016-06-24,PRO EDITION,PRO ADMIN,39.967899791
2016-06-24,PRO EDITION,PRO DEVELOPER,66.613166318
2016-06-24,PRO EDITION,PRO CONSUMER,26.645266527
2016-06-24,ENTERPRISE,ENTERPRISE ADMIN,44.031158439
2016-06-24,ENTERPRISE,ENTERPRISE DEVELOPER,58.708211252
2016-06-24,ENTERPRISE,ENTERPRISE COLLABORATOR,29.354105626
2016-06-24,ENTERPRISE,ENTERPRISE CONSUMER,14.677052813
2016-06-25,PRO EDITION,PRO ADMIN,47.56563154
2016-06-25,PRO EDITION,PRO DEVELOPER,79.276052567
2016-06-25,PRO EDITION,PRO CONSUMER,31.710421027
2016-06-25,ENTERPRISE,ENTERPRISE ADMIN,52.401298781
2016-06-25,ENTERPRISE,ENTERPRISE DEVELOPER,69.868398375
2016-06-25,ENTERPRISE,ENTERPRISE COLLABORATOR,34.934199187
2016-06-25,ENTERPRISE,ENTERPRISE CONSUMER,17.467099594
2016-06-26,PRO EDITION,PRO ADMIN,23.30396713
2016-06-26,PRO EDITION,PRO DEVELOPER,38.839945217
2016-06-26,PRO EDITION,PRO CONSUMER,15.535978087
2016-06-26,ENTERPRISE,ENTERPRISE ADMIN,25.673119537
2016-06-26,ENTERPRISE,ENTERPRISE DEVELOPER,34.230826049
2016-06-26,ENTERPRISE,ENTERPRISE COLLABORATOR,17.115413025
2016-06-26,ENTERPRISE,ENTERPRISE CONSUMER,8.557706512
2016-06-27,PRO EDITION,PRO ADMIN,15.57854241
2016-06-27,PRO EDITION,PRO DEVELOPER,25.964237351
2016-06-27,PRO EDITION,PRO CONSUMER,10.38569494
2016-06-27,ENTERPRISE,ENTERPRISE ADMIN,17.162304567
2016-06-27,ENTERPRISE,ENTERPRISE DEVELOPER,22.883072756
2016-06-27,ENTERPRISE,ENTERPRISE COLLABORATOR,11.441536378
2016-06-27,ENTERPRISE,ENTERPRISE CONSUMER,5.720768189
2016-06-28,PRO EDITION,PRO ADMIN,63.846485289
2016-06-28,PRO EDITION,PRO DEVELOPER,106.410808814
2016-06-28,PRO EDITION,PRO CONSUMER,42.564323526
2016-06-28,ENTERPRISE,ENTERPRISE ADMIN,70.3373138
2016-06-28,ENTERPRISE,ENTERPRISE DEVELOPER,93.783085067
2016-06-28,ENTERPRISE,ENTERPRISE COLLABORATOR,46.891542534
2016-06-28,ENTERPRISE,ENTERPRISE CONSUMER,23.445771267
2016-06-29,PRO EDITION,PRO ADMIN,49.417179613
2016-06-29,PRO EDITION,PRO DEVELOPER,82.361966022
2016-06-29,PRO EDITION,PRO CONSUMER,32.944786409
2016-06-29,ENTERPRISE,ENTERPRISE ADMIN,54.441080881
2016-06-29,ENTERPRISE,ENTERPRISE DEVELOPER,72.588107842
2016-06-29,ENTERPRISE,ENTERPRISE COLLABORATOR,36.294053921
2016-06-29,ENTERPRISE,ENTERPRISE CONSUMER,18.14702696
2016-06-30,PRO EDITION,PRO ADMIN,4.596946941
2016-06-30,PRO EDITION,PRO DEVELOPER,7.661578235
2016-06-30,PRO EDITION,PRO CONSUMER,3.064631294
2016-06-30,ENTERPRISE,ENTERPRISE ADMIN,5.064286594
2016-06-30,ENTERPRISE,ENTERPRISE DEVELOPER,6.752382125
2016-06-30,ENTERPRISE,ENTERPRISE COLLABORATOR,3.376191062
2016-06-30,ENTERPRISE,ENTERPRISE CONSUMER,1.688095531
2016-07-01,PRO EDITION,PRO ADMIN,0.6387497214
2016-07-01,PRO EDITION,PRO DEVELOPER,1.064582869
2016-07-01,PRO EDITION,PRO CONSUMER,0.4258331476
2016-07-01,ENTERPRISE,ENTERPRISE ADMIN,0.7418747214
2016-07-01,ENTERPRISE,ENTERPRISE DEVELOPER,0.9891662951
2016-07-01,ENTERPRISE,ENTERPRISE COLLABORATOR,0.4945831476
2016-07-01,ENTERPRISE,ENTERPRISE CONSUMER,0.2472915738
2016-07-02,PRO EDITION,PRO ADMIN,33.853735232
2016-07-02,PRO EDITION,PRO DEVELOPER,56.422892053
2016-07-02,PRO EDITION,PRO CONSUMER,22.569156821
2016-07-02,ENTERPRISE,ENTERPRISE ADMIN,39.319360232
2016-07-02,ENTERPRISE,ENTERPRISE DEVELOPER,52.425813642
2016-07-02,ENTERPRISE,ENTERPRISE COLLABORATOR,26.212906821
2016-07-02,ENTERPRISE,ENTERPRISE CONSUMER,13.106453411
2016-07-03,PRO EDITION,PRO ADMIN,35.421575457
2016-07-03,PRO EDITION,PRO DEVELOPER,59.035959095
2016-07-03,PRO EDITION,PRO CONSUMER,23.614383638
2016-07-03,ENTERPRISE,ENTERPRISE ADMIN,41.140325457
2016-07-03,ENTERPRISE,ENTERPRISE DEVELOPER,54.853767276
2016-07-03,ENTERPRISE,ENTERPRISE COLLABORATOR,27.426883638
2016-07-03,ENTERPRISE,ENTERPRISE CONSUMER,13.713441819
2016-07-04,PRO EDITION,PRO ADMIN,27.988851427
2016-07-04,PRO EDITION,PRO DEVELOPER,46.648085711
2016-07-04,PRO EDITION,PRO CONSUMER,18.659234284
2016-07-04,ENTERPRISE,ENTERPRISE ADMIN,32.507601427
2016-07-04,ENTERPRISE,ENTERPRISE DEVELOPER,43.343468569
2016-07-04,ENTERPRISE,ENTERPRISE COLLABORATOR,21.671734284
2016-07-04,ENTERPRISE,ENTERPRISE CONSUMER,10.835867142
2016-07-05,PRO EDITION,PRO ADMIN,57.429406765
2016-07-05,PRO EDITION,PRO DEVELOPER,95.715677942
2016-07-05,PRO EDITION,PRO CONSUMER,38.286271177
2016-07-05,ENTERPRISE,ENTERPRISE ADMIN,66.701281765
2016-07-05,ENTERPRISE,ENTERPRISE DEVELOPER,88.935042354
2016-07-05,ENTERPRISE,ENTERPRISE COLLABORATOR,44.467521177
2016-07-05,ENTERPRISE,ENTERPRISE CONSUMER,22.233760588
2016-07-06,PRO EDITION,PRO ADMIN,3.600225702
2016-07-06,PRO EDITION,PRO DEVELOPER,6.00037617
2016-07-06,PRO EDITION,PRO CONSUMER,2.400150468
2016-07-06,ENTERPRISE,ENTERPRISE ADMIN,4.181475702
2016-07-06,ENTERPRISE,ENTERPRISE DEVELOPER,5.575300936
2016-07-06,ENTERPRISE,ENTERPRISE COLLABORATOR,2.787650468
2016-07-06,ENTERPRISE,ENTERPRISE CONSUMER,1.393825234
2016-07-07,PRO EDITION,PRO ADMIN,29.0921464
2016-07-07,PRO EDITION,PRO DEVELOPER,48.486910667
2016-07-07,PRO EDITION,PRO CONSUMER,19.394764267
2016-07-07,ENTERPRISE,ENTERPRISE ADMIN,33.7890214
2016-07-07,ENTERPRISE,ENTERPRISE DEVELOPER,45.052028533
2016-07-07,ENTERPRISE,ENTERPRISE COLLABORATOR,22.526014267
2016-07-07,ENTERPRISE,ENTERPRISE CONSUMER,11.263007133
2016-07-08,PRO EDITION,PRO ADMIN,20.033513988
2016-07-08,PRO EDITION,PRO DEVELOPER,33.38918998
2016-07-08,PRO EDITION,PRO CONSUMER,13.355675992
2016-07-08,ENTERPRISE,ENTERPRISE ADMIN,23.267888988
2016-07-08,ENTERPRISE,ENTERPRISE DEVELOPER,31.023851984
2016-07-08,ENTERPRISE,ENTERPRISE COLLABORATOR,15.511925992
2016-07-08,ENTERPRISE,ENTERPRISE CONSUMER,7.755962996
2016-07-09,PRO EDITION,PRO ADMIN,1.16136313
2016-07-09,PRO EDITION,PRO DEVELOPER,1.935605216
2016-07-09,PRO EDITION,PRO CONSUMER,0.7742420865
2016-07-09,ENTERPRISE,ENTERPRISE ADMIN,1.34886313
2016-07-09,ENTERPRISE,ENTERPRISE DEVELOPER,1.798484173
2016-07-09,ENTERPRISE,ENTERPRISE COLLABORATOR,0.8992420865
2016-07-09,ENTERPRISE,ENTERPRISE CONSUMER,0.4496210432
2016-07-10,PRO EDITION,PRO ADMIN,31.531008972
2016-07-10,PRO EDITION,PRO DEVELOPER,52.551681621
2016-07-10,PRO EDITION,PRO CONSUMER,21.020672648
2016-07-10,ENTERPRISE,ENTERPRISE ADMIN,36.621633972
2016-07-10,ENTERPRISE,ENTERPRISE DEVELOPER,48.828845296
2016-07-10,ENTERPRISE,ENTERPRISE COLLABORATOR,24.414422648
2016-07-10,ENTERPRISE,ENTERPRISE CONSUMER,12.207211324
2016-07-11,PRO EDITION,PRO ADMIN,41.054186636
2016-07-11,PRO EDITION,PRO DEVELOPER,68.423644394
2016-07-11,PRO EDITION,PRO CONSUMER,27.369457757
2016-07-11,ENTERPRISE,ENTERPRISE ADMIN,47.682311636
2016-07-11,ENTERPRISE,ENTERPRISE DEVELOPER,63.576415515
2016-07-11,ENTERPRISE,ENTERPRISE COLLABORATOR,31.788207757
2016-07-11,ENTERPRISE,ENTERPRISE CONSUMER,15.894103879
2016-07-12,PRO EDITION,PRO ADMIN,23.63373969
2016-07-12,PRO EDITION,PRO DEVELOPER,39.38956615
2016-07-12,PRO EDITION,PRO CONSUMER,15.75582646
2016-07-12,ENTERPRISE,ENTERPRISE ADMIN,27.44936469
2016-07-12,ENTERPRISE,ENTERPRISE DEVELOPER,36.59915292
2016-07-12,ENTERPRISE,ENTERPRISE COLLABORATOR,18.29957646
2016-07-12,ENTERPRISE,ENTERPRISE CONSUMER,9.14978823
2016-07-13,PRO EDITION,PRO ADMIN,52.377477151
2016-07-13,PRO EDITION,PRO DEVELOPER,87.295795252
2016-07-13,PRO EDITION,PRO CONSUMER,34.918318101
2016-07-13,ENTERPRISE,ENTERPRISE ADMIN,60.833727151
2016-07-13,ENTERPRISE,ENTERPRISE DEVELOPER,81.111636202
2016-07-13,ENTERPRISE,ENTERPRISE COLLABORATOR,40.555818101
2016-07-13,ENTERPRISE,ENTERPRISE CONSUMER,20.27790905
2016-07-14,PRO EDITION,PRO ADMIN,31.763281598
2016-07-14,PRO EDITION,PRO DEVELOPER,52.938802664
2016-07-14,PRO EDITION,PRO CONSUMER,21.175521066
2016-07-14,ENTERPRISE,ENTERPRISE ADMIN,36.891406598
2016-07-14,ENTERPRISE,ENTERPRISE DEVELOPER,49.188542131
2016-07-14,ENTERPRISE,ENTERPRISE COLLABORATOR,24.594271066
2016-07-14,ENTERPRISE,ENTERPRISE CONSUMER,12.297135533
2016-07-15,PRO EDITION,PRO ADMIN,38.034642499
2016-07-15,PRO EDITION,PRO DEVELOPER,63.391070831
2016-07-15,PRO EDITION,PRO CONSUMER,25.356428333
2016-07-15,ENTERPRISE,ENTERPRISE ADMIN,44.175267499
2016-07-15,ENTERPRISE,ENTERPRISE DEVELOPER,58.900356665
2016-07-15,ENTERPRISE,ENTERPRISE COLLABORATOR,29.450178333
2016-07-15,ENTERPRISE,ENTERPRISE CONSUMER,14.725089166
2016-07-16,PRO EDITION,PRO ADMIN,42.099413453
2016-07-16,PRO EDITION,PRO DEVELOPER,70.165689088
2016-07-16,PRO EDITION,PRO CONSUMER,28.066275635
2016-07-16,ENTERPRISE,ENTERPRISE ADMIN,48.896288453
2016-07-16,ENTERPRISE,ENTERPRISE DEVELOPER,65.195051271
2016-07-16,ENTERPRISE,ENTERPRISE COLLABORATOR,32.597525635
2016-07-16,ENTERPRISE,ENTERPRISE CONSUMER,16.298762818
2016-07-17,PRO EDITION,PRO ADMIN,51.506454804
2016-07-17,PRO EDITION,PRO DEVELOPER,85.84409134
2016-07-17,PRO EDITION,PRO CONSUMER,34.337636536
2016-07-17,ENTERPRISE,ENTERPRISE ADMIN,59.822079804
2016-07-17,ENTERPRISE,ENTERPRISE DEVELOPER,79.762773072
2016-07-17,ENTERPRISE,ENTERPRISE COLLABORATOR,39.881386536
2016-07-17,ENTERPRISE,ENTERPRISE CONSUMER,19.940693268
2016-07-18,PRO EDITION,PRO ADMIN,49.41600117
2016-07-18,PRO EDITION,PRO DEVELOPER,82.360001951
2016-07-18,PRO EDITION,PRO CONSUMER,32.94400078
2016-07-18,ENTERPRISE,ENTERPRISE ADMIN,57.39412617
